paragraph_id,doc_id,paragraph_number,paragraph_hash,source,institution,doc_type,date,year,title,url,celex,language,paragraph_text,paragraph_model,paragraph_nchar,paragraph_n_words,innovation_emphasis,rights_emphasis,rights_substance,coder_notes
8e98a738d9f89318_p00138,8e98a738d9f89318,138,f15098cda4c3f58c,eurlex_url,European Parliament and Council,Regulation,2023-12-13,2023,Data Act,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32023R2854,NA,EN,"5. This Regulation is without prejudice to Union and national law on the protection of personal data, privacy and confidentiality of communications and integrity of terminal equipment, which shall apply to personal data processed in connection with the rights and obligations laid down herein, in particular Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive 2002/58/EC, including the powers and competences of supervisory authorities and the rights of data subjects. Insofar as users are data subjects, the rights laid down in Chapter II of this Regulation shall complement the rights of access by data subjects and rights to data portability under Articles 15 and 20 of Regulation (EU) 2016/679. In the event of a conflict between this Regulation and Union law on the protection of personal data or privacy, or national legislation adopted in accordance with such Union law, the relevant Union or national law on the protection of personal data or privacy shall prevail.",this regulation is without prejudice to union and national law on the protection of personal data privacy and confidentiality of communications and integrity of terminal equipment which shall apply to personal data processed in connection with the rights and obligations laid down herein in particular regulations eu and eu and directive ec including the powers and competences of supervisory authorities and the rights of data subjects insofar as users are data subjects the rights laid down in chapter ii of this regulation shall complement the rights of access by data subjects and rights to data portability under articles and of regulation eu in the event of a conflict between this regulation and union law on the protection of personal data or privacy or national legislation adopted in accordance with such union law the relevant union or national law on the protection of personal data or privacy shall prevail,980,154,NA,NA,NA,NA
8e98a738d9f89318_p00100,8e98a738d9f89318,100,92c9195605014e50,eurlex_url,European Parliament and Council,Regulation,2023-12-13,2023,Data Act,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32023R2854,NA,EN,"An ambitious and innovation-inspiring regulatory approach to interoperability is needed to overcome vendor lock-in, which undermines competition and the development of new services. Interoperability between data processing services involves multiple interfaces and layers of infrastructure and software and is rarely confined to a binary test of being achievable or not. Instead, the building of such interoperability is subject to a cost-benefit analysis which is necessary to establish whether it is worthwhile to pursue reasonably predictable results. The ISO/IEC 19941:2017 is an important international standard constituting a reference for the achievement of the objectives of this Regulation, as it contains technical considerations clarifying the complexity of such a process.",an ambitious and innovation inspiring regulatory approach to interoperability is needed to overcome vendor lock in which undermines competition and the development of new services interoperability between data processing services involves multiple interfaces and layers of infrastructure and software and is rarely confined to a binary test of being achievable or not instead the building of such interoperability is subject to a cost benefit analysis which is necessary to establish whether it is worthwhile to pursue reasonably predictable results the iso iec is an important international standard constituting a reference for the achievement of the objectives of this regulation as it contains technical considerations clarifying the complexity of such a process,784,108,NA,NA,NA,NA
8e98a738d9f89318_p00042,8e98a738d9f89318,42,70916d9a9020c07a,eurlex_url,European Parliament and Council,Regulation,2023-12-13,2023,Data Act,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32023R2854,NA,EN,"The use of a connected product or related service may, in particular when the user is a natural person, generate data that relates to the data subject. Processing of such data is subject to the rules established under Regulation (EU) 2016/679, including where personal and non-personal data in a dataset are inextricably linked. The data subject may be the user or another natural person. Personal data may only be requested by a controller or a data subject. A user who is the data subject is, under certain circumstances, entitled under Regulation (EU) 2016/679 to access personal data concerning that user and such rights are unaffected by this Regulation. Under this Regulation, the user who is a natural person is further entitled to access all data generated by the use of a connected product, whether personal or non-personal. Where the user is not the data subject but an enterprise, including a sole trader, and not in cases of shared household use of the connected product, the user is considered to be a controller. Accordingly, such a user who as controller intends to request personal data generated by the use of a connected product or related service is required to have a legal basis for processing the data as required by Article 6(1) of Regulation (EU) 2016/679, such as the consent of the data subject or the performance of a contract to which the data subject is a party. Such user should ensure that the data subject is appropriately informed of the specified, explicit and legitimate purposes for processing those data, and of how the data subject may exercise their rights effectively. Where the data holder and the user are joint controllers within the meaning of Article 26 of Regulation (EU) 2016/679, they are required to determine, in a transparent manner by means of an arrangement between them, their respective responsibilities for compliance with that Regulation. It should be understood that such a user, once data has been made available, may in turn become a data holder if that user meets the criteria under this Regulation and thus becomes subject to the obligations to make data available under this Regulation.",the use of a connected product or related service may in particular when the user is a natural person generate data that relates to the data subject processing of such data is subject to the rules established under regulation eu including where personal and non personal data in a dataset are inextricably linked the data subject may be the user or another natural person personal data may only be requested by a controller or a data subject a user who is the data subject is under certain circumstances entitled under regulation eu to access personal data concerning that user and such rights are unaffected by this regulation under this regulation the user who is a natural person is further entitled to access all data generated by the use of a connected product whether personal or non personal where the user is not the data subject but an enterprise including a sole trader and not in cases of shared household use of the connected product the user is considered to be a controller accordingly such a user who as controller intends to request personal data generated by the use of a connected product or related service is required to have a legal basis for processing the data as required by article of regulation eu such as the consent of the data subject or the performance of a contract to which the data subject is a party such user should ensure that the data subject is appropriately informed of the specified explicit and legitimate purposes for processing those data and of how the data subject may exercise their rights effectively where the data holder and the user are joint controllers within the meaning of article of regulation eu they are required to determine in a transparent manner by means of an arrangement between them their respective responsibilities for compliance with that regulation it should be understood that such a user once data has been made available may in turn become a data holder if that user meets the criteria under this regulation and thus becomes subject to the obligations to make data available under this regulation,2149,358,NA,NA,NA,NA
cdc112832881628f_p00507,cdc112832881628f,507,80362102e6c5ce2c,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"1. In the absence of an adequacy decision pursuant to Article 45(3), or of appropriate safeguards pursuant to Article 46, including binding corporate rules, a transfer or a set of transfers of personal data to a third country or an international organisation shall take place only on one of the following conditions:",in the absence of an adequacy decision pursuant to article or of appropriate safeguards pursuant to article including binding corporate rules a transfer or a set of transfers of personal data to a third country or an international organisation shall take place only on one of the following conditions,316,52,NA,NA,NA,NA
cdc112832881628f_p00273,cdc112832881628f,273,82097f55a653a6f3,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"where applicable, that the controller intends to transfer personal data to a recipient in a third country or international organisation and the existence or absence of an adequacy decision by the Commission, or in the case of transfers referred to in Article 46 or 47, or the second subparagraph of Article 49(1), reference to the appropriate or suitable safeguards and the means to obtain a copy of them or where they have been made available.",where applicable that the controller intends to transfer personal data to a recipient in a third country or international organisation and the existence or absence of an adequacy decision by the commission or in the case of transfers referred to in article or or the second subparagraph of article reference to the appropriate or suitable safeguards and the means to obtain a copy of them or where they have been made available,444,75,NA,NA,NA,NA
cdc112832881628f_p00012,cdc112832881628f,12,789bc7e499ad3f33,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"In order to ensure a consistent and high level of protection of natural persons and to remove the obstacles to flows of personal data within the Union, the level of protection of the rights and freedoms of natural persons with regard to the processing of such data should be equivalent in all Member States. Consistent and homogenous application of the rules for the protection of the fundamental rights and freedoms of natural persons with regard to the processing of personal data should be ensured throughout the Union. Regarding the processing of personal data for compliance with a legal obligation, for the performance of a task carried out in the public interest or in the exercise of official authority vested in the controller, Member States should be allowed to maintain or introduce national provisions to further specify the application of the rules of this Regulation. In conjunction with the general and horizontal law on data protection implementing Directive 95/46/EC, Member States have several sector-specific laws in areas that need more specific provisions. This Regulation also provides a margin of manoeuvre for Member States to specify its rules, including for the processing of special categories of personal data (‘sensitive data’). To that extent, this Regulation does not exclude Member State law that sets out the circumstances for specific processing situations, including determining more precisely the conditions under which the processing of personal data is lawful.",in order to ensure a consistent and high level of protection of natural persons and to remove the obstacles to flows of personal data within the union the level of protection of the rights and freedoms of natural persons with regard to the processing of such data should be equivalent in all member states consistent and homogenous application of the rules for the protection of the fundamental rights and freedoms of natural persons with regard to the processing of personal data should be ensured throughout the union regarding the processing of personal data for compliance with a legal obligation for the performance of a task carried out in the public interest or in the exercise of official authority vested in the controller member states should be allowed to maintain or introduce national provisions to further specify the application of the rules of this regulation in conjunction with the general and horizontal law on data protection implementing directive ec member states have several sector specific laws in areas that need more specific provisions this regulation also provides a margin of manoeuvre for member states to specify its rules including for the processing of special categories of personal data sensitive data to that extent this regulation does not exclude member state law that sets out the circumstances for specific processing situations including determining more precisely the conditions under which the processing of personal data is lawful,1498,233,NA,NA,NA,NA
cdc112832881628f_p00247,cdc112832881628f,247,6644132b9d7cfccc,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"processing is necessary for archiving purposes in the public interest, scientific or historical research purposes or statistical purposes in accordance with Article 89(1) based on Union or Member State law which shall be proportionate to the aim pursued, respect the essence of the right to data protection and provide for suitable and specific measures to safeguard the fundamental rights and the interests of the data subject.",processing is necessary for archiving purposes in the public interest scientific or historical research purposes or statistical purposes in accordance with article based on union or member state law which shall be proportionate to the aim pursued respect the essence of the right to data protection and provide for suitable and specific measures to safeguard the fundamental rights and the interests of the data subject,428,66,NA,NA,NA,NA
cdc112832881628f_p00396,cdc112832881628f,396,8b1d290c8669ffe4,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"the measures envisaged to address the risks, including safeguards, security measures and mechanisms to ensure the protection of personal data and to demonstrate compliance with this Regulation taking into account the rights and legitimate interests of data subjects and other persons concerned.",the measures envisaged to address the risks including safeguards security measures and mechanisms to ensure the protection of personal data and to demonstrate compliance with this regulation taking into account the rights and legitimate interests of data subjects and other persons concerned,294,42,NA,NA,NA,NA
cdc112832881628f_p00488,cdc112832881628f,488,83015cf442693622,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"3. Subject to the authorisation from the competent supervisory authority, the appropriate safeguards referred to in paragraph 1 may also be provided for, in particular, by:",subject to the authorisation from the competent supervisory authority the appropriate safeguards referred to in paragraph may also be provided for in particular by,172,26,NA,NA,NA,NA
cdc112832881628f_p00153,cdc112832881628f,153,54ffaaf8eb1aeed9,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"In order to strengthen the enforcement of the rules of this Regulation, penalties including administrative fines should be imposed for any infringement of this Regulation, in addition to, or instead of appropriate measures imposed by the supervisory authority pursuant to this Regulation. In a case of a minor infringement or if the fine likely to be imposed would constitute a disproportionate burden to a natural person, a reprimand may be issued instead of a fine. Due regard should however be given to the nature, gravity and duration of the infringement, the intentional character of the infringement, actions taken to mitigate the damage suffered, degree of responsibility or any relevant previous infringements, the manner in which the infringement became known to the supervisory authority, compliance with measures ordered against the controller or processor, adherence to a code of conduct and any other aggravating or mitigating factor. The imposition of penalties including administrative fines should be subject to appropriate procedural safeguards in accordance with the general principles of Union law and the Charter, including effective judicial protection and due process.",in order to strengthen the enforcement of the rules of this regulation penalties including administrative fines should be imposed for any infringement of this regulation in addition to or instead of appropriate measures imposed by the supervisory authority pursuant to this regulation in a case of a minor infringement or if the fine likely to be imposed would constitute a disproportionate burden to a natural person a reprimand may be issued instead of a fine due regard should however be given to the nature gravity and duration of the infringement the intentional character of the infringement actions taken to mitigate the damage suffered degree of responsibility or any relevant previous infringements the manner in which the infringement became known to the supervisory authority compliance with measures ordered against the controller or processor adherence to a code of conduct and any other aggravating or mitigating factor the imposition of penalties including administrative fines should be subject to appropriate procedural safeguards in accordance with the general principles of union law and the charter including effective judicial protection and due process,1190,178,NA,NA,NA,NA
cdc112832881628f_p00519,cdc112832881628f,519,d5891051d2d9216e,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"provide international mutual assistance in the enforcement of legislation for the protection of personal data, including through notification, complaint referral, investigative assistance and information exchange, subject to appropriate safeguards for the protection of personal data and other fundamental rights and freedoms;",provide international mutual assistance in the enforcement of legislation for the protection of personal data including through notification complaint referral investigative assistance and information exchange subject to appropriate safeguards for the protection of personal data and other fundamental rights and freedoms,326,41,NA,NA,NA,NA
cdc112832881628f_p00180,cdc112832881628f,180,e59e0fdbb57c9f1d,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,2. This Regulation protects fundamental rights and freedoms of natural persons and in particular their right to the protection of personal data.,this regulation protects fundamental rights and freedoms of natural persons and in particular their right to the protection of personal data,144,22,NA,NA,NA,NA
cdc112832881628f_p00022,cdc112832881628f,22,af80025e9284e2d5,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"While this Regulation applies, inter alia, to the activities of courts and other judicial authorities, Union or Member State law could specify the processing operations and processing procedures in relation to the processing of personal data by courts and other judicial authorities. The competence of the supervisory authorities should not cover the processing of personal data when courts are acting in their judicial capacity, in order to safeguard the independence of the judiciary in the performance of its judicial tasks, including decision-making. It should be possible to entrust supervision of such data processing operations to specific bodies within the judicial system of the Member State, which should, in particular ensure compliance with the rules of this Regulation, enhance awareness among members of the judiciary of their obligations under this Regulation and handle complaints in relation to such data processing operations.",while this regulation applies inter alia to the activities of courts and other judicial authorities union or member state law could specify the processing operations and processing procedures in relation to the processing of personal data by courts and other judicial authorities the competence of the supervisory authorities should not cover the processing of personal data when courts are acting in their judicial capacity in order to safeguard the independence of the judiciary in the performance of its judicial tasks including decision making it should be possible to entrust supervision of such data processing operations to specific bodies within the judicial system of the member state which should in particular ensure compliance with the rules of this regulation enhance awareness among members of the judiciary of their obligations under this regulation and handle complaints in relation to such data processing operations,944,140,NA,NA,NA,NA
cdc112832881628f_p00250,cdc112832881628f,250,c73c000fe17ad905,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,Processing of personal data relating to criminal convictions and offences or related security measures based on Article 6(1) shall be carried out only under the control of official authority or when the processing is authorised by Union or Member State law providing for appropriate safeguards for the rights and freedoms of data subjects. Any comprehensive register of criminal convictions shall be kept only under the control of official authority.,processing of personal data relating to criminal convictions and offences or related security measures based on article shall be carried out only under the control of official authority or when the processing is authorised by union or member state law providing for appropriate safeguards for the rights and freedoms of data subjects any comprehensive register of criminal convictions shall be kept only under the control of official authority,450,69,NA,NA,NA,NA
cdc112832881628f_p00322,cdc112832881628f,322,c857fa0f19888e86,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"1. Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard:",union or member state law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in articles to and article as well as article in so far as its provisions correspond to the rights and obligations provided for in articles to when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard,508,90,NA,NA,NA,NA
cdc112832881628f_p00018,cdc112832881628f,18,9b1f3b79bef3ec12,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"This Regulation does not apply to issues of protection of fundamental rights and freedoms or the free flow of personal data related to activities which fall outside the scope of Union law, such as activities concerning national security. This Regulation does not apply to the processing of personal data by the Member States when carrying out activities in relation to the common foreign and security policy of the Union.",this regulation does not apply to issues of protection of fundamental rights and freedoms or the free flow of personal data related to activities which fall outside the scope of union law such as activities concerning national security this regulation does not apply to the processing of personal data by the member states when carrying out activities in relation to the common foreign and security policy of the union,421,69,NA,NA,NA,NA
cdc112832881628f_p00003,cdc112832881628f,3,83e2d17720d608d3,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,The protection of natural persons in relation to the processing of personal data is a fundamental right. Article 8(1) of the Charter of Fundamental Rights of the European Union (the ‘Charter’) and Article 16(1) of the Treaty on the Functioning of the European Union (TFEU) provide that everyone has the right to the protection of personal data concerning him or her.,the protection of natural persons in relation to the processing of personal data is a fundamental right article of the charter of fundamental rights of the european union the charter and article of the treaty on the functioning of the european union tfeu provide that everyone has the right to the protection of personal data concerning him or her,366,61,NA,NA,NA,NA
cdc112832881628f_p00169,cdc112832881628f,169,f94d7c524524f89a,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"As regards the powers of the supervisory authorities to obtain from the controller or processor access to personal data and access to their premises, Member States may adopt by law, within the limits of this Regulation, specific rules in order to safeguard the professional or other equivalent secrecy obligations, in so far as necessary to reconcile the right to the protection of personal data with an obligation of professional secrecy. This is without prejudice to existing Member State obligations to adopt rules on professional secrecy where required by Union law.",as regards the powers of the supervisory authorities to obtain from the controller or processor access to personal data and access to their premises member states may adopt by law within the limits of this regulation specific rules in order to safeguard the professional or other equivalent secrecy obligations in so far as necessary to reconcile the right to the protection of personal data with an obligation of professional secrecy this is without prejudice to existing member state obligations to adopt rules on professional secrecy where required by union law,570,90,NA,NA,NA,NA
cdc112832881628f_p00240,cdc112832881628f,240,db17cf7d20453603,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,processing is necessary for the purposes of carrying out the obligations and exercising specific rights of the controller or of the data subject in the field of employment and social security and social protection law in so far as it is authorised by Union or Member State law or a collective agreement pursuant to Member State law providing for appropriate safeguards for the fundamental rights and the interests of the data subject;,processing is necessary for the purposes of carrying out the obligations and exercising specific rights of the controller or of the data subject in the field of employment and social security and social protection law in so far as it is authorised by union or member state law or a collective agreement pursuant to member state law providing for appropriate safeguards for the fundamental rights and the interests of the data subject,434,72,NA,NA,NA,NA
cdc112832881628f_p00111,cdc112832881628f,111,746b28155cde5ecb,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"The Commission may recognise that a third country, a territory or a specified sector within a third country, or an international organisation no longer ensures an adequate level of data protection. Consequently the transfer of personal data to that third country or international organisation should be prohibited, unless the requirements in this Regulation relating to transfers subject to appropriate safeguards, including binding corporate rules, and derogations for specific situations are fulfilled. In that case, provision should be made for consultations between the Commission and such third countries or international organisations. The Commission should, in a timely manner, inform the third country or international organisation of the reasons and enter into consultations with it in order to remedy the situation.",the commission may recognise that a third country a territory or a specified sector within a third country or an international organisation no longer ensures an adequate level of data protection consequently the transfer of personal data to that third country or international organisation should be prohibited unless the requirements in this regulation relating to transfers subject to appropriate safeguards including binding corporate rules and derogations for specific situations are fulfilled in that case provision should be made for consultations between the commission and such third countries or international organisations the commission should in a timely manner inform the third country or international organisation of the reasons and enter into consultations with it in order to remedy the situation,825,119,NA,NA,NA,NA
cdc112832881628f_p00055,cdc112832881628f,55,36633deefa93efd8,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"Derogating from the prohibition on processing special categories of personal data should also be allowed when provided for in Union or Member State law and subject to suitable safeguards, so as to protect personal data and other fundamental rights, where it is in the public interest to do so, in particular processing personal data in the field of employment law, social protection law including pensions and for health security, monitoring and alert purposes, the prevention or control of communicable diseases and other serious threats to health. Such a derogation may be made for health purposes, including public health and the management of health-care services, especially in order to ensure the quality and cost-effectiveness of the procedures used for settling claims for benefits and services in the health insurance system, or for archiving purposes in the public interest, scientific or historical research purposes or statistical purposes. A derogation should also allow the processing of such personal data where necessary for the establishment, exercise or defence of legal claims, whether in court proceedings or in an administrative or out-of-court procedure.",derogating from the prohibition on processing special categories of personal data should also be allowed when provided for in union or member state law and subject to suitable safeguards so as to protect personal data and other fundamental rights where it is in the public interest to do so in particular processing personal data in the field of employment law social protection law including pensions and for health security monitoring and alert purposes the prevention or control of communicable diseases and other serious threats to health such a derogation may be made for health purposes including public health and the management of health care services especially in order to ensure the quality and cost effectiveness of the procedures used for settling claims for benefits and services in the health insurance system or for archiving purposes in the public interest scientific or historical research purposes or statistical purposes a derogation should also allow the processing of such personal data where necessary for the establishment exercise or defence of legal claims whether in court proceedings or in an administrative or out of court procedure,1176,178,NA,NA,NA,NA
cdc112832881628f_p00571,cdc112832881628f,571,4f44f67a8a7a3c8d,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"4. The exercise of the powers conferred on the supervisory authority pursuant to this Article shall be subject to appropriate safeguards, including effective judicial remedy and due process, set out in Union and Member State law in accordance with the Charter.",the exercise of the powers conferred on the supervisory authority pursuant to this article shall be subject to appropriate safeguards including effective judicial remedy and due process set out in union and member state law in accordance with the charter,260,41,NA,NA,NA,NA
cdc112832881628f_p00711,cdc112832881628f,711,48d89c19c7a9f44c,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,Member States may further determine the specific conditions for the processing of a national identification number or any other identifier of general application. In that case the national identification number or any other identifier of general application shall be used only under appropriate safeguards for the rights and freedoms of the data subject pursuant to this Regulation.,member states may further determine the specific conditions for the processing of a national identification number or any other identifier of general application in that case the national identification number or any other identifier of general application shall be used only under appropriate safeguards for the rights and freedoms of the data subject pursuant to this regulation,382,57,NA,NA,NA,NA
cdc112832881628f_p00444,cdc112832881628f,444,d28ea7c471e87ff5,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"established procedures and structures to handle complaints about infringements of the code or the manner in which the code has been, or is being, implemented by a controller or processor, and to make those procedures and structures transparent to data subjects and the public; and",established procedures and structures to handle complaints about infringements of the code or the manner in which the code has been or is being implemented by a controller or processor and to make those procedures and structures transparent to data subjects and the public and,280,45,NA,NA,NA,NA
cdc112832881628f_p00332,cdc112832881628f,332,db737bf830d8fbdc,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"1. Taking into account the state of the art, the cost of implementation and the nature, scope, context and purposes of processing as well as the risks of varying likelihood and severity for rights and freedoms of natural persons posed by the processing, the controller shall, both at the time of the determination of the means for processing and at the time of the processing itself, implement appropriate technical and organisational measures, such as pseudonymisation, which are designed to implement data-protection principles, such as data minimisation, in an effective manner and to integrate the necessary safeguards into the processing in order to meet the requirements of this Regulation and protect the rights of data subjects.",taking into account the state of the art the cost of implementation and the nature scope context and purposes of processing as well as the risks of varying likelihood and severity for rights and freedoms of natural persons posed by the processing the controller shall both at the time of the determination of the means for processing and at the time of the processing itself implement appropriate technical and organisational measures such as pseudonymisation which are designed to implement data protection principles such as data minimisation in an effective manner and to integrate the necessary safeguards into the processing in order to meet the requirements of this regulation and protect the rights of data subjects,736,115,NA,NA,NA,NA
cdc112832881628f_p00327,cdc112832881628f,327,1f5c5380b1c11cca,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"the storage periods and the applicable safeguards taking into account the nature, scope and purposes of the processing or categories of processing;",the storage periods and the applicable safeguards taking into account the nature scope and purposes of the processing or categories of processing,147,22,NA,NA,NA,NA
cdc112832881628f_p00112,cdc112832881628f,112,d4c50df4a79dd55c,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"In the absence of an adequacy decision, the controller or processor should take measures to compensate for the lack of data protection in a third country by way of appropriate safeguards for the data subject. Such appropriate safeguards may consist of making use of binding corporate rules, standard data protection clauses adopted by the Commission, standard data protection clauses adopted by a supervisory authority or contractual clauses authorised by a supervisory authority. Those safeguards should ensure compliance with data protection requirements and the rights of the data subjects appropriate to processing within the Union, including the availability of enforceable data subject rights and of effective legal remedies, including to obtain effective administrative or judicial redress and to claim compensation, in the Union or in a third country. They should relate in particular to compliance with the general principles relating to personal data processing, the principles of data protection by design and by default. Transfers may also be carried out by public authorities or bodies with public authorities or bodies in third countries or with international organisations with corresponding duties or functions, including on the basis of provisions to be inserted into administrative arrangements, such as a memorandum of understanding, providing for enforceable and effective rights for data subjects. Authorisation by the competent supervisory authority should be obtained when the safeguards are provided for in administrative arrangements that are not legally binding.",in the absence of an adequacy decision the controller or processor should take measures to compensate for the lack of data protection in a third country by way of appropriate safeguards for the data subject such appropriate safeguards may consist of making use of binding corporate rules standard data protection clauses adopted by the commission standard data protection clauses adopted by a supervisory authority or contractual clauses authorised by a supervisory authority those safeguards should ensure compliance with data protection requirements and the rights of the data subjects appropriate to processing within the union including the availability of enforceable data subject rights and of effective legal remedies including to obtain effective administrative or judicial redress and to claim compensation in the union or in a third country they should relate in particular to compliance with the general principles relating to personal data processing the principles of data protection by design and by default transfers may also be carried out by public authorities or bodies with public authorities or bodies in third countries or with international organisations with corresponding duties or functions including on the basis of provisions to be inserted into administrative arrangements such as a memorandum of understanding providing for enforceable and effective rights for data subjects authorisation by the competent supervisory authority should be obtained when the safeguards are provided for in administrative arrangements that are not legally binding,1588,231,NA,NA,NA,NA
cdc112832881628f_p00363,cdc112832881628f,363,21a6f0b78dc441e4,eurlex_url,European Parliament and Council,Regulation,2016-04-27,2016,General Data Protection Regulation,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0679,NA,EN,"where applicable, transfers of personal data to a third country or an international organisation, including the identification of that third country or international organisation and, in the case of transfers referred to in the second subparagraph of Article 49(1), the documentation of suitable safeguards;",where applicable transfers of personal data to a third country or an international organisation including the identification of that third country or international organisation and in the case of transfers referred to in the second subparagraph of article the documentation of suitable safeguards,307,44,NA,NA,NA,NA
